LYLTY_CARD_NBR,TOTAL_SPENDING,TOTAL_TRANSACTIONS,AVG_SALES,LIFESTAGE,PREMIUM_CUSTOMER
46039,9.8,2,4.9,YOUNG FAMILIES,Mainstream
46040,6.0,1,6.0,RETIREES,Premium
46041,11.4,2,5.7,OLDER SINGLES/COUPLES,Mainstream
46042,4.4,1,4.4,MIDAGE SINGLES/COUPLES,Mainstream
46043,5.2,1,5.2,RETIREES,Mainstream
46046,7.6,3,2.533333333333333,YOUNG SINGLES/COUPLES,Premium
46047,14.5,2,7.25,OLDER SINGLES/COUPLES,Budget
46048,2.6,1,2.6,OLDER SINGLES/COUPLES,Budget
46050,4.2,1,4.2,YOUNG FAMILIES,Budget
46051,12.4,2,6.2,OLDER FAMILIES,Mainstream
46055,5.4,1,5.4,YOUNG FAMILIES,Budget
46056,20.6,4,5.15,OLDER SINGLES/COUPLES,Mainstream
46057,3.7,1,3.7,YOUNG SINGLES/COUPLES,Premium
46059,4.4,1,4.4,YOUNG FAMILIES,Mainstream
46060,6.0,1,6.0,MIDAGE SINGLES/COUPLES,Premium
46061,10.8,3,3.6,OLDER FAMILIES,Premium
46062,6.0,1,6.0,YOUNG SINGLES/COUPLES,Premium
46063,7.8,3,2.6,YOUNG SINGLES/COUPLES,Mainstream
46064,10.4,2,5.2,RETIREES,Premium
46065,5.2,1,5.2,MIDAGE SINGLES/COUPLES,Budget
46066,10.5,2,5.25,YOUNG SINGLES/COUPLES,Mainstream
46067,2.7,1,2.7,OLDER FAMILIES,Premium
46068,2.9,1,2.9,OLDER SINGLES/COUPLES,Mainstream
46072,7.4,1,7.4,YOUNG SINGLES/COUPLES,Mainstream
46073,10.8,1,10.8,RETIREES,Mainstream
46074,3.4,1,3.4,YOUNG FAMILIES,Budget
46075,6.6,1,6.6,YOUNG SINGLES/COUPLES,Mainstream
46077,17.4,2,8.7,NEW FAMILIES,Budget
46078,11.4,1,11.4,OLDER SINGLES/COUPLES,Budget
46080,4.9,2,2.45,YOUNG SINGLES/COUPLES,Budget
46082,8.8,2,4.4,RETIREES,Budget
46084,6.8,2,3.4,RETIREES,Premium
46085,5.2,1,5.2,YOUNG SINGLES/COUPLES,Budget
46086,6.0,1,6.0,RETIREES,Mainstream
46088,6.800000000000001,2,3.4000000000000004,RETIREES,Mainstream
46092,2.7,1,2.7,YOUNG SINGLES/COUPLES,Budget
46094,3.6,1,3.6,OLDER SINGLES/COUPLES,Mainstream
46096,3.8,1,3.8,YOUNG SINGLES/COUPLES,Budget
46097,17.6,3,5.866666666666667,RETIREES,Mainstream
46098,2.6,1,2.6,OLDER SINGLES/COUPLES,Mainstream
46100,9.8,2,4.9,YOUNG SINGLES/COUPLES,Mainstream
46106,3.7,1,3.7,YOUNG SINGLES/COUPLES,Mainstream
46107,4.4,1,4.4,YOUNG SINGLES/COUPLES,Mainstream
46108,15.799999999999999,2,7.8999999999999995,YOUNG SINGLES/COUPLES,Mainstream
46109,7.4,1,7.4,YOUNG SINGLES/COUPLES,Mainstream
46110,6.0,1,6.0,YOUNG SINGLES/COUPLES,Budget
46111,26.4,3,8.799999999999999,YOUNG SINGLES/COUPLES,Premium
46113,4.2,1,4.2,RETIREES,Premium
46115,5.4,1,5.4,OLDER SINGLES/COUPLES,Mainstream
46116,3.0,1,3.0,RETIREES,Mainstream
46117,7.1,2,3.55,RETIREES,Budget
46118,15.1,2,7.55,OLDER SINGLES/COUPLES,Mainstream
46119,7.4,1,7.4,YOUNG FAMILIES,Budget
46121,7.6,1,7.6,NEW FAMILIES,Budget
46122,9.6,2,4.8,MIDAGE SINGLES/COUPLES,Premium
46125,15.6,3,5.2,OLDER SINGLES/COUPLES,Budget
46126,12.899999999999999,2,6.449999999999999,YOUNG SINGLES/COUPLES,Mainstream
46131,3.7,2,1.85,YOUNG SINGLES/COUPLES,Budget
46132,3.25,1,3.25,RETIREES,Mainstream
46133,12.600000000000001,2,6.300000000000001,YOUNG FAMILIES,Budget
46135,5.2,1,5.2,YOUNG SINGLES/COUPLES,Mainstream
46137,3.6,1,3.6,OLDER FAMILIES,Premium
46138,18.0,4,4.5,OLDER SINGLES/COUPLES,Budget
46142,15.2,2,7.6,NEW FAMILIES,Premium
46147,5.2,1,5.2,OLDER SINGLES/COUPLES,Mainstream
46149,4.3,1,4.3,RETIREES,Budget
46150,14.7,2,7.35,OLDER SINGLES/COUPLES,Mainstream
46151,11.3,2,5.65,YOUNG FAMILIES,Premium
46152,7.4,2,3.7,YOUNG FAMILIES,Budget
46153,6.0,1,6.0,YOUNG SINGLES/COUPLES,Budget
46155,11.6,2,5.8,RETIREES,Premium
46156,9.2,2,4.6,OLDER FAMILIES,Budget
46157,7.6,2,3.8,YOUNG SINGLES/COUPLES,Mainstream
46159,6.0,1,6.0,RETIREES,Mainstream
46160,16.8,2,8.4,OLDER SINGLES/COUPLES,Mainstream
46161,4.6,1,4.6,OLDER FAMILIES,Premium
46163,4.3,1,4.3,OLDER FAMILIES,Mainstream
46165,3.7,1,3.7,OLDER FAMILIES,Budget
46167,8.8,1,8.8,YOUNG SINGLES/COUPLES,Budget
46169,16.6,2,8.3,RETIREES,Mainstream
46170,21.8,4,5.45,YOUNG SINGLES/COUPLES,Mainstream
46171,2.9,1,2.9,OLDER SINGLES/COUPLES,Budget
46173,7.8,1,7.8,YOUNG SINGLES/COUPLES,Mainstream
46174,4.2,1,4.2,OLDER SINGLES/COUPLES,Mainstream
46175,14.600000000000001,2,7.300000000000001,YOUNG SINGLES/COUPLES,Premium
46176,8.6,2,4.3,RETIREES,Premium
46177,21.4,4,5.35,YOUNG SINGLES/COUPLES,Mainstream
46178,11.1,2,5.55,YOUNG SINGLES/COUPLES,Budget
46179,16.9,3,5.633333333333333,MIDAGE SINGLES/COUPLES,Budget
46180,17.8,3,5.933333333333334,OLDER SINGLES/COUPLES,Mainstream
46181,32.0,3,10.666666666666666,OLDER SINGLES/COUPLES,Budget
46182,6.0,1,6.0,OLDER FAMILIES,Budget
46184,6.0,1,6.0,YOUNG SINGLES/COUPLES,Mainstream
46186,15.0,3,5.0,MIDAGE SINGLES/COUPLES,Mainstream
46187,9.1,2,4.55,MIDAGE SINGLES/COUPLES,Premium
46188,38.9,6,6.483333333333333,OLDER SINGLES/COUPLES,Premium
46191,6.300000000000001,2,3.1500000000000004,RETIREES,Mainstream
46193,1.5,1,1.5,YOUNG SINGLES/COUPLES,Budget
46194,11.4,1,11.4,YOUNG FAMILIES,Premium
46195,23.8,5,4.76,YOUNG FAMILIES,Budget
46197,12.600000000000001,2,6.300000000000001,MIDAGE SINGLES/COUPLES,Premium
46199,4.6,1,4.6,OLDER FAMILIES,Budget
46200,2.7,1,2.7,RETIREES,Premium
46201,9.6,2,4.8,RETIREES,Mainstream
46202,10.8,1,10.8,RETIREES,Premium
46203,10.2,1,10.2,YOUNG SINGLES/COUPLES,Mainstream
46204,17.4,2,8.7,YOUNG SINGLES/COUPLES,Mainstream
46205,3.0,1,3.0,RETIREES,Mainstream
46206,16.8,4,4.2,YOUNG SINGLES/COUPLES,Budget
46207,5.4,1,5.4,OLDER SINGLES/COUPLES,Mainstream
46209,14.600000000000001,3,4.866666666666667,YOUNG SINGLES/COUPLES,Mainstream
46210,5.8,1,5.8,YOUNG SINGLES/COUPLES,Budget
46212,5.2,1,5.2,MIDAGE SINGLES/COUPLES,Budget
46213,8.8,1,8.8,YOUNG SINGLES/COUPLES,Budget
46215,3.4,1,3.4,RETIREES,Mainstream
46216,12.9,3,4.3,OLDER SINGLES/COUPLES,Budget
46218,7.9,2,3.95,OLDER SINGLES/COUPLES,Mainstream
46219,21.8,2,10.9,OLDER FAMILIES,Budget
46222,1.7,1,1.7,OLDER SINGLES/COUPLES,Mainstream
46223,8.6,1,8.6,RETIREES,Premium
46224,5.4,1,5.4,OLDER SINGLES/COUPLES,Premium
46226,6.4,2,3.2,OLDER FAMILIES,Mainstream
46227,6.0,1,6.0,OLDER SINGLES/COUPLES,Budget
46228,4.6,1,4.6,YOUNG SINGLES/COUPLES,Mainstream
46229,6.6,1,6.6,RETIREES,Premium
46235,5.2,1,5.2,OLDER FAMILIES,Premium
46236,5.8,1,5.8,YOUNG SINGLES/COUPLES,Budget
46238,12.9,2,6.45,YOUNG SINGLES/COUPLES,Budget
46242,11.4,1,11.4,YOUNG SINGLES/COUPLES,Mainstream
46243,10.2,1,10.2,YOUNG SINGLES/COUPLES,Mainstream
46245,6.0,1,6.0,OLDER SINGLES/COUPLES,Mainstream
46247,18.6,3,6.2,OLDER FAMILIES,Budget
46248,11.8,3,3.9333333333333336,OLDER SINGLES/COUPLES,Mainstream
46249,7.4,1,7.4,OLDER FAMILIES,Premium
46252,2.9,1,2.9,YOUNG SINGLES/COUPLES,Budget
46257,11.799999999999999,2,5.8999999999999995,YOUNG SINGLES/COUPLES,Budget
46259,20.7,4,5.175,YOUNG SINGLES/COUPLES,Premium
46260,22.9,3,7.633333333333333,OLDER FAMILIES,Budget
46264,5.2,1,5.2,RETIREES,Premium
46265,10.600000000000001,2,5.300000000000001,RETIREES,Mainstream
46268,17.4,3,5.8,RETIREES,Mainstream
46269,16.2,3,5.3999999999999995,OLDER FAMILIES,Premium
46270,4.6,1,4.6,YOUNG SINGLES/COUPLES,Mainstream
46271,6.6,1,6.6,NEW FAMILIES,Budget
46272,5.1,2,2.55,RETIREES,Budget
46273,3.3,1,3.3,YOUNG SINGLES/COUPLES,Mainstream
46274,7.199999999999999,2,3.5999999999999996,MIDAGE SINGLES/COUPLES,Mainstream
46275,3.6,1,3.6,NEW FAMILIES,Budget
46277,8.7,2,4.35,OLDER SINGLES/COUPLES,Budget
46278,5.1,1,5.1,RETIREES,Premium
46279,7.4,1,7.4,YOUNG SINGLES/COUPLES,Mainstream
46280,1.8,1,1.8,RETIREES,Budget
46283,9.2,1,9.2,RETIREES,Budget
46284,5.7,1,5.7,RETIREES,Budget
46285,12.600000000000001,2,6.300000000000001,YOUNG SINGLES/COUPLES,Budget
46287,7.6,2,3.8,RETIREES,Premium
46288,18.1,3,6.033333333333334,RETIREES,Mainstream
46289,28.3,4,7.075,YOUNG SINGLES/COUPLES,Budget
46290,12.7,2,6.35,MIDAGE SINGLES/COUPLES,Mainstream
46292,3.9,1,3.9,OLDER SINGLES/COUPLES,Mainstream
46293,2.4,1,2.4,NEW FAMILIES,Mainstream
46294,13.4,3,4.466666666666667,OLDER FAMILIES,Budget
46295,3.7,1,3.7,OLDER SINGLES/COUPLES,Premium
46296,18.5,1,18.5,RETIREES,Budget
46299,1.7,1,1.7,RETIREES,Premium
46302,8.9,2,4.45,OLDER FAMILIES,Budget
46303,22.0,3,7.333333333333333,YOUNG SINGLES/COUPLES,Premium
46305,13.0,3,4.333333333333333,RETIREES,Premium
46306,15.2,2,7.6,YOUNG SINGLES/COUPLES,Mainstream
46308,6.0,1,6.0,MIDAGE SINGLES/COUPLES,Mainstream
46310,11.2,2,5.6,YOUNG SINGLES/COUPLES,Premium
46313,27.4,5,5.4799999999999995,MIDAGE SINGLES/COUPLES,Premium
46314,1.9,1,1.9,RETIREES,Budget
46315,7.4,1,7.4,YOUNG FAMILIES,Premium
46316,19.900000000000002,3,6.633333333333334,OLDER FAMILIES,Premium
46317,23.4,4,5.85,YOUNG SINGLES/COUPLES,Budget
46320,8.8,1,8.8,YOUNG FAMILIES,Premium
46321,12.600000000000001,2,6.300000000000001,YOUNG SINGLES/COUPLES,Premium
46322,11.8,2,5.9,NEW FAMILIES,Budget
46323,16.0,2,8.0,YOUNG SINGLES/COUPLES,Budget
46325,6.2,1,6.2,OLDER SINGLES/COUPLES,Mainstream
46326,8.8,1,8.8,RETIREES,Premium
46328,7.3,2,3.65,YOUNG SINGLES/COUPLES,Budget
46330,12.0,2,6.0,RETIREES,Budget
46332,12.2,2,6.1,RETIREES,Budget
46334,21.4,3,7.133333333333333,YOUNG SINGLES/COUPLES,Mainstream
46336,31.4,4,7.85,MIDAGE SINGLES/COUPLES,Mainstream
46337,5.9,1,5.9,OLDER FAMILIES,Premium
46338,3.8,1,3.8,RETIREES,Mainstream
46339,8.4,1,8.4,YOUNG SINGLES/COUPLES,Budget
46341,6.2,1,6.2,OLDER SINGLES/COUPLES,Mainstream
46343,6.0,1,6.0,YOUNG FAMILIES,Budget
46344,15.7,3,5.233333333333333,RETIREES,Premium
46348,2.9,1,2.9,RETIREES,Mainstream
46349,1.7,1,1.7,RETIREES,Mainstream
46350,7.4,1,7.4,YOUNG SINGLES/COUPLES,Premium
46352,10.0,2,5.0,RETIREES,Mainstream
46353,13.8,2,6.9,OLDER SINGLES/COUPLES,Budget
46354,9.2,1,9.2,RETIREES,Premium
46357,3.8,1,3.8,NEW FAMILIES,Mainstream
46359,5.4,1,5.4,OLDER SINGLES/COUPLES,Mainstream
46362,10.2,1,10.2,YOUNG SINGLES/COUPLES,Premium
46363,18.9,3,6.3,YOUNG FAMILIES,Budget
46364,9.2,2,4.6,YOUNG FAMILIES,Budget
46365,1.9,1,1.9,RETIREES,Premium
46366,9.600000000000001,2,4.800000000000001,RETIREES,Mainstream
46367,6.0,1,6.0,YOUNG SINGLES/COUPLES,Budget
46368,10.6,2,5.3,YOUNG SINGLES/COUPLES,Mainstream
46369,5.1,1,5.1,MIDAGE SINGLES/COUPLES,Mainstream
46371,9.2,1,9.2,RETIREES,Mainstream
46372,6.0,1,6.0,OLDER SINGLES/COUPLES,Budget
46374,2.7,1,2.7,OLDER SINGLES/COUPLES,Budget
46375,7.4,1,7.4,YOUNG FAMILIES,Mainstream
46377,5.8,1,5.8,OLDER FAMILIES,Budget
46378,20.6,2,10.3,YOUNG SINGLES/COUPLES,Budget
46380,11.0,3,3.6666666666666665,OLDER SINGLES/COUPLES,Budget
46381,5.8,1,5.8,RETIREES,Premium
46385,15.0,2,7.5,YOUNG SINGLES/COUPLES,Mainstream
46386,3.1,1,3.1,OLDER SINGLES/COUPLES,Mainstream
46389,6.8,2,3.4,YOUNG FAMILIES,Budget
46390,7.1,2,3.55,YOUNG FAMILIES,Mainstream
46393,6.0,1,6.0,MIDAGE SINGLES/COUPLES,Mainstream
46394,18.0,5,3.6,OLDER SINGLES/COUPLES,Mainstream
46395,5.2,1,5.2,OLDER SINGLES/COUPLES,Premium
46396,6.6,1,6.6,OLDER FAMILIES,Budget
46400,11.7,2,5.85,YOUNG SINGLES/COUPLES,Budget
46401,5.8,1,5.8,YOUNG SINGLES/COUPLES,Budget
46402,9.2,1,9.2,RETIREES,Budget
46403,6.6,1,6.6,YOUNG SINGLES/COUPLES,Mainstream
46404,11.799999999999999,3,3.933333333333333,YOUNG SINGLES/COUPLES,Mainstream
46405,11.4,1,11.4,NEW FAMILIES,Mainstream
46406,5.4,1,5.4,OLDER SINGLES/COUPLES,Mainstream
46407,3.6,1,3.6,RETIREES,Mainstream
46408,4.2,1,4.2,RETIREES,Budget
46410,5.4,1,5.4,OLDER FAMILIES,Budget
46412,9.2,1,9.2,MIDAGE SINGLES/COUPLES,Mainstream
46413,3.4,1,3.4,YOUNG FAMILIES,Premium
46414,1.7,1,1.7,YOUNG FAMILIES,Mainstream
46415,8.8,1,8.8,RETIREES,Mainstream
46416,32.8,4,8.2,YOUNG SINGLES/COUPLES,Budget
46418,7.6,1,7.6,YOUNG FAMILIES,Budget
46419,13.0,2,6.5,OLDER FAMILIES,Budget
46420,9.2,1,9.2,RETIREES,Mainstream
46421,4.6,1,4.6,MIDAGE SINGLES/COUPLES,Premium
46422,9.2,1,9.2,RETIREES,Budget
46425,7.4,1,7.4,YOUNG FAMILIES,Budget
46427,5.8,1,5.8,RETIREES,Mainstream
46428,6.0,1,6.0,OLDER SINGLES/COUPLES,Premium
46430,18.2,2,9.1,OLDER SINGLES/COUPLES,Premium
46432,11.899999999999999,2,5.949999999999999,YOUNG SINGLES/COUPLES,Premium
46434,6.0,1,6.0,YOUNG FAMILIES,Budget
46436,7.9,2,3.95,YOUNG SINGLES/COUPLES,Premium
46437,5.4,1,5.4,YOUNG SINGLES/COUPLES,Mainstream
46439,4.6,1,4.6,OLDER FAMILIES,Premium
46442,16.2,3,5.3999999999999995,YOUNG SINGLES/COUPLES,Budget
46444,12.6,3,4.2,OLDER SINGLES/COUPLES,Mainstream
46446,19.4,2,9.7,YOUNG SINGLES/COUPLES,Mainstream
46447,15.100000000000001,3,5.033333333333334,YOUNG SINGLES/COUPLES,Mainstream
46448,3.7,1,3.7,YOUNG SINGLES/COUPLES,Budget
46449,10.8,1,10.8,YOUNG SINGLES/COUPLES,Premium
46450,7.6,1,7.6,OLDER SINGLES/COUPLES,Mainstream
46451,3.8,1,3.8,OLDER SINGLES/COUPLES,Mainstream
46454,9.2,1,9.2,YOUNG SINGLES/COUPLES,Mainstream
46458,22.1,4,5.525,YOUNG SINGLES/COUPLES,Mainstream
46459,6.0,1,6.0,YOUNG SINGLES/COUPLES,Premium
46460,10.2,2,5.1,YOUNG FAMILIES,Mainstream
46461,9.8,2,4.9,MIDAGE SINGLES/COUPLES,Mainstream
46462,18.3,3,6.1000000000000005,MIDAGE SINGLES/COUPLES,Budget
46463,7.699999999999999,2,3.8499999999999996,RETIREES,Premium
46464,6.3,2,3.15,RETIREES,Budget
46465,9.899999999999999,2,4.949999999999999,OLDER SINGLES/COUPLES,Budget
46466,5.2,1,5.2,OLDER FAMILIES,Budget
46467,21.200000000000003,3,7.066666666666667,YOUNG SINGLES/COUPLES,Mainstream
46468,3.1,1,3.1,YOUNG SINGLES/COUPLES,Premium
46469,15.0,2,7.5,OLDER FAMILIES,Budget
46470,3.9,1,3.9,RETIREES,Budget
46471,3.8,1,3.8,MIDAGE SINGLES/COUPLES,Premium
46472,10.2,1,10.2,MIDAGE SINGLES/COUPLES,Premium
46473,6.0,1,6.0,YOUNG SINGLES/COUPLES,Budget
46475,12.6,2,6.3,MIDAGE SINGLES/COUPLES,Budget
46476,17.9,3,5.966666666666666,RETIREES,Budget
46477,16.299999999999997,3,5.433333333333333,YOUNG SINGLES/COUPLES,Mainstream
46480,5.9,2,2.95,OLDER FAMILIES,Budget
46483,9.2,1,9.2,OLDER FAMILIES,Premium
46484,1.5,1,1.5,OLDER SINGLES/COUPLES,Premium
46490,10.2,1,10.2,YOUNG SINGLES/COUPLES,Mainstream
46491,6.0,1,6.0,YOUNG FAMILIES,Mainstream
46492,16.6,3,5.533333333333334,OLDER FAMILIES,Mainstream
46493,15.0,3,5.0,OLDER SINGLES/COUPLES,Premium
46495,12.3,3,4.1000000000000005,YOUNG SINGLES/COUPLES,Premium
46496,11.6,2,5.8,YOUNG FAMILIES,Budget
47000,13.4,2,6.7,YOUNG SINGLES/COUPLES,Mainstream
47002,6.0,1,6.0,OLDER FAMILIES,Mainstream
47004,3.8,1,3.8,OLDER SINGLES/COUPLES,Mainstream
47005,14.5,2,7.25,OLDER SINGLES/COUPLES,Mainstream
47006,7.4,1,7.4,OLDER SINGLES/COUPLES,Premium
47007,20.0,2,10.0,YOUNG SINGLES/COUPLES,Mainstream
47008,10.2,1,10.2,MIDAGE SINGLES/COUPLES,Premium
47009,23.8,3,7.933333333333334,MIDAGE SINGLES/COUPLES,Mainstream
47013,16.799999999999997,2,8.399999999999999,YOUNG SINGLES/COUPLES,Premium
47015,6.0,1,6.0,YOUNG SINGLES/COUPLES,Mainstream
47017,2.9,1,2.9,RETIREES,Budget
47018,3.8,1,3.8,YOUNG SINGLES/COUPLES,Premium
47020,5.4,1,5.4,YOUNG SINGLES/COUPLES,Premium
47021,7.4,1,7.4,YOUNG SINGLES/COUPLES,Mainstream
47022,5.4,1,5.4,NEW FAMILIES,Mainstream
47023,10.2,1,10.2,OLDER SINGLES/COUPLES,Budget
47025,9.2,1,9.2,YOUNG SINGLES/COUPLES,Mainstream
47026,13.0,2,6.5,YOUNG FAMILIES,Budget
47027,8.0,2,4.0,RETIREES,Mainstream
47029,22.200000000000003,2,11.100000000000001,YOUNG FAMILIES,Premium
47030,11.2,2,5.6,YOUNG FAMILIES,Premium
47031,12.0,2,6.0,RETIREES,Mainstream
47032,8.2,2,4.1,OLDER FAMILIES,Premium
47033,17.8,3,5.933333333333334,OLDER SINGLES/COUPLES,Premium
47034,32.0,4,8.0,MIDAGE SINGLES/COUPLES,Mainstream
47035,5.4,1,5.4,RETIREES,Mainstream
47036,16.8,2,8.4,OLDER SINGLES/COUPLES,Budget
47038,6.0,1,6.0,NEW FAMILIES,Mainstream
47039,27.0,4,6.75,MIDAGE SINGLES/COUPLES,Budget
47041,7.2,1,7.2,YOUNG SINGLES/COUPLES,Premium
47043,18.200000000000003,2,9.100000000000001,YOUNG SINGLES/COUPLES,Mainstream
47044,9.2,1,9.2,MIDAGE SINGLES/COUPLES,Mainstream
47045,11.8,2,5.9,OLDER SINGLES/COUPLES,Budget
47046,19.0,3,6.333333333333333,YOUNG SINGLES/COUPLES,Budget
47050,22.8,3,7.6000000000000005,OLDER SINGLES/COUPLES,Mainstream
47051,6.6,1,6.6,YOUNG SINGLES/COUPLES,Mainstream
47052,21.4,4,5.35,RETIREES,Premium
47053,14.0,2,7.0,YOUNG SINGLES/COUPLES,Mainstream
47054,10.8,1,10.8,MIDAGE SINGLES/COUPLES,Mainstream
47055,6.0,1,6.0,OLDER SINGLES/COUPLES,Budget
47056,3.0,1,3.0,YOUNG SINGLES/COUPLES,Premium
47057,7.2,1,7.2,RETIREES,Premium
47058,12.399999999999999,2,6.199999999999999,OLDER FAMILIES,Budget
47059,10.8,1,10.8,OLDER SINGLES/COUPLES,Mainstream
47060,5.8,1,5.8,RETIREES,Mainstream
47062,10.2,1,10.2,NEW FAMILIES,Premium
47065,20.4,3,6.8,RETIREES,Budget
47066,6.0,1,6.0,YOUNG SINGLES/COUPLES,Premium
47067,24.8,3,8.266666666666667,NEW FAMILIES,Mainstream
47069,12.0,2,6.0,YOUNG SINGLES/COUPLES,Premium
47071,16.5,3,5.5,NEW FAMILIES,Budget
47072,6.6,1,6.6,NEW FAMILIES,Budget
47074,5.4,1,5.4,NEW FAMILIES,Mainstream
47075,13.8,3,4.6000000000000005,RETIREES,Mainstream
47077,3.8,1,3.8,RETIREES,Mainstream
47078,3.4,1,3.4,YOUNG SINGLES/COUPLES,Mainstream
47079,5.2,1,5.2,YOUNG FAMILIES,Premium
47080,6.0,1,6.0,YOUNG SINGLES/COUPLES,Premium
47081,9.7,2,4.85,YOUNG FAMILIES,Premium
47083,7.6,1,7.6,YOUNG SINGLES/COUPLES,Mainstream
47085,14.100000000000001,2,7.050000000000001,YOUNG SINGLES/COUPLES,Mainstream
47086,11.2,2,5.6,RETIREES,Mainstream
47087,3.0,1,3.0,YOUNG SINGLES/COUPLES,Budget
47089,5.8,1,5.8,YOUNG SINGLES/COUPLES,Budget
47090,20.4,2,10.2,RETIREES,Premium
47094,22.8,3,7.6000000000000005,OLDER SINGLES/COUPLES,Mainstream
47096,4.6,1,4.6,RETIREES,Premium
47099,8.4,1,8.4,RETIREES,Budget
47101,24.0,3,8.0,NEW FAMILIES,Mainstream
47102,6.6,1,6.6,YOUNG SINGLES/COUPLES,Mainstream
47103,5.6,1,5.6,RETIREES,Budget
47104,25.4,4,6.35,OLDER SINGLES/COUPLES,Mainstream
47105,11.2,2,5.6,RETIREES,Budget
47106,10.8,1,10.8,MIDAGE SINGLES/COUPLES,Mainstream
47109,3.0,1,3.0,MIDAGE SINGLES/COUPLES,Budget
47110,4.8,1,4.8,RETIREES,Mainstream
47111,16.4,2,8.2,NEW FAMILIES,Mainstream
47112,7.1,2,3.55,MIDAGE SINGLES/COUPLES,Premium
47113,9.2,1,9.2,YOUNG SINGLES/COUPLES,Mainstream
47114,6.0,1,6.0,MIDAGE SINGLES/COUPLES,Budget
47115,13.100000000000001,2,6.550000000000001,YOUNG SINGLES/COUPLES,Mainstream
47118,19.6,2,9.8,RETIREES,Budget
47119,19.0,4,4.75,OLDER SINGLES/COUPLES,Premium
47121,6.0,1,6.0,MIDAGE SINGLES/COUPLES,Premium
47122,10.8,1,10.8,RETIREES,Mainstream
47123,19.4,3,6.466666666666666,RETIREES,Mainstream
47124,9.2,1,9.2,OLDER FAMILIES,Budget
47125,27.900000000000002,3,9.3,OLDER SINGLES/COUPLES,Premium
47126,9.2,1,9.2,MIDAGE SINGLES/COUPLES,Premium
47127,12.600000000000001,2,6.300000000000001,YOUNG FAMILIES,Budget
47129,7.6,1,7.6,RETIREES,Budget
47130,7.4,1,7.4,YOUNG SINGLES/COUPLES,Premium
47131,27.8,4,6.95,OLDER SINGLES/COUPLES,Budget
47132,7.6,2,3.8,YOUNG SINGLES/COUPLES,Premium
47134,5.4,1,5.4,YOUNG SINGLES/COUPLES,Premium
47135,19.6,3,6.533333333333334,OLDER SINGLES/COUPLES,Premium
47136,10.8,2,5.4,RETIREES,Premium
47137,6.0,1,6.0,RETIREES,Mainstream
47138,19.200000000000003,2,9.600000000000001,MIDAGE SINGLES/COUPLES,Premium
47141,11.4,1,11.4,YOUNG SINGLES/COUPLES,Budget
47142,11.8,1,11.8,MIDAGE SINGLES/COUPLES,Budget
47143,7.4,1,7.4,MIDAGE SINGLES/COUPLES,Mainstream
47144,8.4,1,8.4,YOUNG FAMILIES,Budget
47145,9.2,1,9.2,OLDER FAMILIES,Premium
47146,14.8,2,7.4,OLDER SINGLES/COUPLES,Budget
47149,15.3,2,7.65,OLDER SINGLES/COUPLES,Mainstream
47150,11.0,2,5.5,OLDER SINGLES/COUPLES,Premium
47151,16.6,2,8.3,YOUNG SINGLES/COUPLES,Mainstream
47152,23.8,4,5.95,OLDER SINGLES/COUPLES,Mainstream
47153,13.600000000000001,2,6.800000000000001,YOUNG FAMILIES,Budget
47154,10.5,2,5.25,YOUNG SINGLES/COUPLES,Budget
47155,6.0,1,6.0,YOUNG SINGLES/COUPLES,Budget
47158,3.0,1,3.0,YOUNG FAMILIES,Budget
47159,8.8,1,8.8,OLDER SINGLES/COUPLES,Budget
47161,5.2,1,5.2,RETIREES,Premium
47162,11.8,2,5.9,OLDER SINGLES/COUPLES,Mainstream
47163,14.600000000000001,2,7.300000000000001,OLDER SINGLES/COUPLES,Budget
47164,9.2,1,9.2,YOUNG SINGLES/COUPLES,Mainstream
47166,10.2,2,5.1,YOUNG FAMILIES,Premium
47167,11.4,2,5.7,RETIREES,Mainstream
47169,22.2,3,7.3999999999999995,YOUNG SINGLES/COUPLES,Mainstream
47170,3.0,1,3.0,YOUNG FAMILIES,Mainstream
47172,9.2,1,9.2,OLDER SINGLES/COUPLES,Mainstream
47177,3.3,1,3.3,OLDER FAMILIES,Mainstream
47178,19.2,3,6.3999999999999995,OLDER SINGLES/COUPLES,Premium
47179,7.4,1,7.4,NEW FAMILIES,Budget
47181,7.8,1,7.8,RETIREES,Budget
47182,25.8,3,8.6,MIDAGE SINGLES/COUPLES,Budget
47183,2.7,1,2.7,OLDER SINGLES/COUPLES,Premium
47184,13.2,2,6.6,OLDER SINGLES/COUPLES,Premium
47185,4.2,1,4.2,OLDER SINGLES/COUPLES,Budget
47186,24.2,3,8.066666666666666,OLDER SINGLES/COUPLES,Budget
47187,13.2,2,6.6,OLDER SINGLES/COUPLES,Premium
47189,7.6,1,7.6,RETIREES,Premium
47190,6.6,1,6.6,OLDER FAMILIES,Mainstream
47191,5.2,1,5.2,RETIREES,Mainstream
47193,6.0,1,6.0,MIDAGE SINGLES/COUPLES,Budget
47197,18.6,3,6.2,YOUNG SINGLES/COUPLES,Budget
47198,48.2,4,12.05,OLDER SINGLES/COUPLES,Mainstream
47199,32.6,4,8.15,OLDER SINGLES/COUPLES,Premium
47200,14.0,2,7.0,YOUNG FAMILIES,Premium
47202,11.4,2,5.7,YOUNG SINGLES/COUPLES,Budget
47203,6.0,1,6.0,YOUNG SINGLES/COUPLES,Budget
